applicant_id,age,annual_income,credit_score,loan_amount,employment_length_years,existing_debt,number_of_open_accounts,missed_payments_last_12_months,credit_utilization,loan_purpose,home_ownership,debt_to_income_ratio,loan_to_income_ratio,credit_score_band,income_band,default_probability,defaulted,loan_value_at_risk,dti_risk_flag,utilization_risk_flag,missed_payment_risk_flag,low_credit_score_flag,high_loan_to_income_flag,total_risk_flags,risk_band,approval_recommendation
22290,39,85864.65,751,20277.94,11,4239.59,14,0,0.257,Home Improvement,Mortgage,0.049,0.236,Very Good,75K to 120K,0.01,0,0,0,0,0,0,0,0,Low Risk,Approve
22291,61,118606.42,605,33827.03,7,15353.07,3,2,0.64,Medical,Mortgage,0.129,0.285,Fair,75K to 120K,0.34,0,0,0,0,1,1,0,2,High Risk,High Risk Review
22292,50,137116.56,788,38038.17,7,24804.33,14,2,0.341,Medical,Mortgage,0.181,0.277,Very Good,120K Plus,0.12000000000000001,0,0,0,0,1,0,0,1,Low Risk,Approve
22293,51,101158.19,667,17892.11,17,7090.71,17,0,0.146,Debt Consolidation,Rent,0.07,0.177,Fair,75K to 120K,0.19000000000000003,0,0,0,0,0,1,0,1,Moderate Risk,Approve with Review
22294,42,118134.73,690,7265.32,7,21069.75,16,2,0.706,Medical,Rent,0.178,0.062,Good,75K to 120K,0.37,0,0,0,1,1,0,0,2,High Risk,High Risk Review
22295,58,95326.93,585,21459.35,22,27836.07,10,2,0.086,Small Business,Rent,0.292,0.225,Fair,75K to 120K,0.42000000000000004,0,0,0,0,1,1,0,2,High Risk,High Risk Review
22296,61,93910.84,850,23156.74,28,32543.68,12,1,0.356,Medical,Mortgage,0.347,0.247,Excellent,75K to 120K,0.01,0,0,0,0,0,0,0,0,Low Risk,Approve
22297,53,101743.72,711,27909.96,28,29718.71,5,0,0.441,Debt Consolidation,Mortgage,0.292,0.274,Good,75K to 120K,0.01,0,0,0,0,0,0,0,0,Low Risk,Approve
22298,22,63205.17,512,22550.36,19,9132.43,1,0,0.724,Home Improvement,Rent,0.144,0.357,Poor,40K to 75K,0.45,0,0,0,1,0,1,0,2,High Risk,High Risk Review
22299,40,61699.67,828,1998.3,28,9086.5,18,1,0.364,Small Business,Mortgage,0.147,0.032,Excellent,40K to 75K,0.01,0,0,0,0,0,0,0,0,Low Risk,Approve
22300,42,73355.51,781,24835.26,2,21836.52,5,0,0.204,Small Business,Rent,0.298,0.339,Very Good,40K to 75K,0.08000000000000003,0,0,0,0,0,0,0,0,Low Risk,Approve
22301,50,125469.79,674,28328.6,12,51607.99,17,0,0.374,Medical,Rent,0.411,0.226,Good,120K Plus,0.049999999999999996,0,0,0,0,0,0,0,0,Low Risk,Approve
22302,45,115843.24,649,38189.76,2,0,4,1,0.334,Home Improvement,Own,0,0.33,Fair,75K to 120K,0.15000000000000002,1,38189.76,0,0,0,1,0,1,Moderate Risk,Manual Underwriting Review
22303,65,94034.5,822,32215.2,27,0,11,1,0.215,Debt Consolidation,Rent,0,0.343,Excellent,75K to 120K,0.01,0,0,0,0,0,0,0,0,Low Risk,Approve
22304,39,112458.56,709,23446.42,19,25666.33,7,0,0.368,Home Improvement,Rent,0.228,0.208,Good,75K to 120K,0.049999999999999996,0,0,0,0,0,0,0,0,Low Risk,Approve
22305,69,124691.28,512,9235.11,0,51236.92,11,1,0.388,Auto,Own,0.411,0.074,Poor,120K Plus,0.37,1,9235.11,0,0,0,1,0,1,High Risk,High Risk Review
22306,58,63326.3,744,12177.23,18,30230.97,18,1,0.461,Small Business,Mortgage,0.477,0.192,Very Good,40K to 75K,0.12999999999999998,0,0,1,0,0,0,0,1,Low Risk,Approve
22307,47,83834.95,680,28249,8,19841.9,10,1,0.308,Debt Consolidation,Rent,0.237,0.337,Good,75K to 120K,0.09,0,0,0,0,0,0,0,0,Low Risk,Approve
22308,44,85431.19,656,11501.27,18,12295.28,15,2,0.394,Debt Consolidation,Rent,0.144,0.135,Fair,75K to 120K,0.35000000000000003,0,0,0,0,1,1,0,2,High Risk,High Risk Review
22309,55,94435.68,704,38944.82,12,6758.9,1,0,0.414,Auto,Rent,0.072,0.412,Good,75K to 120K,0.15,0,0,0,0,0,0,1,1,Moderate Risk,Manual Underwriting Review
22310,52,78791.87,647,25009.97,19,8338.43,6,1,0.367,Auto,Rent,0.106,0.317,Fair,75K to 120K,0.19000000000000003,0,0,0,0,0,1,0,1,Moderate Risk,Approve with Review
22311,29,120776.98,665,19656.53,16,14636.81,10,2,0.43,Auto,Rent,0.121,0.163,Fair,120K Plus,0.35000000000000003,1,19656.53,0,0,1,1,0,2,High Risk,High Risk Review
22312,35,35435.03,782,7286.41,20,31248.86,15,1,0.464,Home Improvement,Mortgage,0.882,0.206,Very Good,Under 40K,0.06000000000000002,0,0,1,0,0,0,0,1,Low Risk,Approve
22313,33,86340.39,707,36219.72,11,28886.22,5,1,0.236,Personal,Mortgage,0.335,0.419,Good,75K to 120K,0.1,0,0,0,0,0,0,1,1,Low Risk,Approve
22314,25,25630.34,696,1000,16,0,17,1,0.334,Medical,Rent,0,0.039,Good,Under 40K,0.049999999999999996,0,0,0,0,0,0,0,0,Low Risk,Approve
22315,40,18000,692,19978.15,10,35092.67,3,0,0.791,Medical,Rent,1.95,1.11,Good,Under 40K,0.41000000000000003,0,0,1,1,0,0,1,3,High Risk,High Risk Review
22316,65,103591.39,553,45229.09,14,15737.67,1,1,0.734,Medical,Own,0.152,0.437,Poor,75K to 120K,0.47,0,0,0,1,0,1,1,3,High Risk,High Risk Review
22317,25,68896.72,767,23001.96,25,36471.55,15,1,0.721,Debt Consolidation,Mortgage,0.529,0.334,Very Good,40K to 75K,0.18000000000000002,0,0,1,1,0,0,0,2,Moderate Risk,Approve with Review
22318,72,84883.88,750,27620.56,13,28010.51,16,1,0.697,Debt Consolidation,Mortgage,0.33,0.325,Very Good,75K to 120K,0.01,0,0,0,0,0,0,0,0,Low Risk,Approve
22319,68,79808.26,593,16298.88,30,21605.85,16,0,0,Debt Consolidation,Rent,0.271,0.204,Fair,75K to 120K,0.19000000000000003,0,0,0,0,0,1,0,1,Moderate Risk,Approve with Review
22320,70,53152.73,744,2147.58,29,10576.34,2,1,0.688,Debt Consolidation,Rent,0.199,0.04,Very Good,40K to 75K,0.01,0,0,0,0,0,0,0,0,Low Risk,Approve
22321,57,129138.79,800,6863.69,18,22469.44,4,1,0.55,Personal,Mortgage,0.174,0.053,Excellent,120K Plus,0.01,0,0,0,0,0,0,0,0,Low Risk,Approve
22322,59,23234.77,556,23717.86,0,29995.42,16,1,0.506,Small Business,Mortgage,1.291,1.021,Poor,Under 40K,0.71,1,23717.86,1,0,0,1,1,3,Critical Risk,Decline or Require Strong Mitigation
22323,28,96601.3,754,34025.99,30,20106.58,11,0,0,Small Business,Rent,0.208,0.352,Very Good,75K to 120K,0.04000000000000003,0,0,0,0,0,0,0,0,Low Risk,Approve
22324,41,41225.43,723,15265.56,21,23115.67,17,0,0.361,Small Business,Rent,0.561,0.37,Good,40K to 75K,0.26,0,0,1,0,0,0,0,1,Moderate Risk,Approve with Review
22325,24,18000,722,1000,9,1586.05,1,2,0.397,Auto,Rent,0.088,0.056,Good,Under 40K,0.25,0,0,0,0,1,0,0,1,Moderate Risk,Approve with Review
22326,69,41200.17,674,30358.5,12,52572.5,9,0,0.56,Medical,Mortgage,1.276,0.737,Good,40K to 75K,0.24000000000000002,0,0,1,0,0,0,1,2,Moderate Risk,Manual Underwriting Review
22327,39,75171.31,658,12918.79,21,10613.79,3,1,0.638,Debt Consolidation,Own,0.141,0.172,Fair,75K to 120K,0.11000000000000001,0,0,0,0,0,1,0,1,Low Risk,Approve
22328,47,122175.02,499,4028.45,9,5649.77,12,2,0.487,Personal,Rent,0.046,0.033,Poor,120K Plus,0.53,0,0,0,0,1,1,0,2,Critical Risk,Decline or Require Strong Mitigation
22329,33,38673.5,686,30157.63,3,9168.71,4,1,0,Medical,Rent,0.237,0.78,Good,Under 40K,0.19,0,0,0,0,0,0,1,1,Moderate Risk,Manual Underwriting Review
22330,59,111796.33,693,7671.02,19,6905.86,8,1,0.113,Small Business,Mortgage,0.062,0.069,Good,75K to 120K,0.07,0,0,0,0,0,0,0,0,Low Risk,Approve
22331,33,92268.83,780,10407.27,25,23505.16,6,0,0.212,Debt Consolidation,Mortgage,0.255,0.113,Very Good,75K to 120K,0.01,0,0,0,0,0,0,0,0,Low Risk,Approve
22332,51,28353.79,711,28645.26,29,32315.99,18,0,0.524,Debt Consolidation,Rent,1.14,1.01,Good,Under 40K,0.29000000000000004,1,28645.26,1,0,0,0,1,2,Moderate Risk,Approve with Review
22333,45,135802.68,577,24104.15,18,2991.9,11,0,0.399,Debt Consolidation,Own,0.022,0.177,Poor,120K Plus,0.25,0,0,0,0,0,1,0,1,Moderate Risk,Approve with Review
22334,46,83034.05,586,19175.55,8,19558.05,3,0,0.261,Debt Consolidation,Mortgage,0.236,0.231,Fair,75K to 120K,0.18000000000000002,0,0,0,0,0,1,0,1,Moderate Risk,Approve with Review
22335,48,85940.26,659,32411.94,8,12881.7,8,2,0.609,Debt Consolidation,Rent,0.15,0.377,Fair,75K to 120K,0.39,0,0,0,0,1,1,0,2,High Risk,High Risk Review
22336,62,107907.27,695,34182.11,6,41938.93,17,1,0.519,Personal,Rent,0.389,0.317,Good,75K to 120K,0.09,1,34182.11,0,0,0,0,0,0,Low Risk,Approve
22337,51,139141.21,642,56162.44,16,41131.27,11,0,0.407,Auto,Mortgage,0.296,0.404,Fair,120K Plus,0.24000000000000002,0,0,0,0,0,1,1,2,Moderate Risk,Manual Underwriting Review
22338,67,56104.35,708,30730.97,7,20372.35,2,1,0.411,Debt Consolidation,Rent,0.363,0.548,Good,40K to 75K,0.19,0,0,0,0,0,0,1,1,Moderate Risk,Manual Underwriting Review
22339,24,110739,574,21717.47,28,0,14,0,0.131,Home Improvement,Mortgage,0,0.196,Poor,75K to 120K,0.28,1,21717.47,0,0,0,1,0,1,Moderate Risk,Approve with Review
22340,34,83662.5,620,16386.27,24,11708.53,10,1,0.646,Debt Consolidation,Mortgage,0.14,0.196,Fair,75K to 120K,0.14,0,0,0,0,0,1,0,1,Low Risk,Approve
22341,70,73926.97,631,32117.99,11,22017,17,2,0.261,Debt Consolidation,Mortgage,0.298,0.434,Fair,40K to 75K,0.4000000000000001,1,32117.99,0,0,1,1,1,3,High Risk,High Risk Review
22342,42,99520.67,618,38437.52,17,5632.2,6,1,0.515,Debt Consolidation,Mortgage,0.057,0.386,Fair,75K to 120K,0.14,1,38437.52,0,0,0,1,0,1,Low Risk,Approve
22343,41,49636.08,647,28583.4,29,45952.09,10,0,0.537,Small Business,Rent,0.926,0.576,Fair,40K to 75K,0.5,1,28583.4,1,0,0,1,1,3,Critical Risk,Decline or Require Strong Mitigation
22344,55,129404.31,693,6046.95,27,0,8,0,0,Medical,Mortgage,0,0.047,Good,120K Plus,0.01,0,0,0,0,0,0,0,0,Low Risk,Approve
22345,68,94826.34,723,27138.43,1,0,7,0,0.065,Small Business,Mortgage,0,0.286,Good,75K to 120K,0.19,0,0,0,0,0,0,0,0,Moderate Risk,Approve with Review
22346,57,74482.81,630,38582.25,8,22102.59,16,0,0.739,Auto,Own,0.297,0.518,Fair,40K to 75K,0.37,1,38582.25,0,1,0,1,1,3,High Risk,High Risk Review
22347,37,40848.2,652,30816.83,5,0,4,1,0.499,Debt Consolidation,Mortgage,0,0.754,Fair,40K to 75K,0.28,0,0,0,0,0,1,1,2,Moderate Risk,Manual Underwriting Review
22348,27,52390.52,789,9740.16,25,16813.36,10,0,0,Debt Consolidation,Rent,0.321,0.186,Very Good,40K to 75K,0.01,0,0,0,0,0,0,0,0,Low Risk,Approve
22349,26,46918.85,642,10633.09,30,21515.09,16,2,0.802,Debt Consolidation,Mortgage,0.459,0.227,Fair,40K to 75K,0.56,0,0,1,1,1,1,0,4,Critical Risk,Decline or Require Strong Mitigation
22350,30,112255.73,764,26767.76,11,32585.14,8,0,0.065,Personal,Rent,0.29,0.238,Very Good,75K to 120K,0.01,0,0,0,0,0,0,0,0,Low Risk,Approve
22351,36,105255.51,580,26429.05,0,17244.32,10,0,0.441,Debt Consolidation,Rent,0.164,0.251,Fair,75K to 120K,0.31,1,26429.05,0,0,0,1,0,1,High Risk,High Risk Review
22352,51,71644.34,581,23910.82,4,9525.57,4,0,0.526,Auto,Rent,0.133,0.334,Fair,40K to 75K,0.23000000000000004,0,0,0,0,0,1,0,1,Moderate Risk,Approve with Review
22353,47,23487.54,612,43564.63,11,28834.5,15,0,0.28,Debt Consolidation,Rent,1.228,1.855,Fair,Under 40K,0.43000000000000005,0,0,1,0,0,1,1,3,High Risk,High Risk Review
22354,31,75457.17,739,25614.25,27,619.86,2,1,0,Debt Consolidation,Rent,0.008,0.339,Good,75K to 120K,0.049999999999999996,0,0,0,0,0,0,0,0,Low Risk,Approve
22355,32,132216.63,689,21863.07,12,22848.46,11,0,0.004,Home Improvement,Mortgage,0.173,0.165,Good,120K Plus,0.01,0,0,0,0,0,0,0,0,Low Risk,Approve
22356,68,58578.31,703,30819.32,4,22182.54,1,1,0.401,Debt Consolidation,Rent,0.379,0.526,Good,40K to 75K,0.19,0,0,0,0,0,0,1,1,Moderate Risk,Manual Underwriting Review
22357,27,89981.6,563,31284.37,28,10200.72,10,1,0.499,Personal,Rent,0.113,0.348,Poor,75K to 120K,0.33,0,0,0,0,0,1,0,1,High Risk,High Risk Review
22358,29,79648.44,712,33360.83,18,40627.23,16,0,0.312,Personal,Mortgage,0.51,0.419,Good,75K to 120K,0.24000000000000002,1,33360.83,1,0,0,0,1,2,Moderate Risk,Manual Underwriting Review
22359,30,93609.89,823,17944.11,15,7912.03,16,1,0.223,Debt Consolidation,Rent,0.085,0.192,Excellent,75K to 120K,0.01,0,0,0,0,0,0,0,0,Low Risk,Approve
22360,34,77792.1,810,1770.93,8,13122.48,13,0,0.114,Debt Consolidation,Mortgage,0.169,0.023,Excellent,75K to 120K,0.01,0,0,0,0,0,0,0,0,Low Risk,Approve
22361,30,112673.88,721,29817.44,18,23228.85,10,3,0.302,Small Business,Mortgage,0.206,0.265,Good,75K to 120K,0.23,0,0,0,0,1,0,0,1,Moderate Risk,Approve with Review
22362,41,27906.51,650,7728.47,13,10906.65,10,0,0.665,Personal,Rent,0.391,0.277,Fair,Under 40K,0.19000000000000003,1,7728.47,0,0,0,1,0,1,Moderate Risk,Approve with Review
22363,38,103995.28,749,15470.45,21,4945.15,12,0,0.291,Debt Consolidation,Mortgage,0.048,0.149,Very Good,75K to 120K,0.01,0,0,0,0,0,0,0,0,Low Risk,Approve
22364,29,127222.2,517,27232.49,21,6518.27,11,1,0.246,Auto,Mortgage,0.051,0.214,Poor,120K Plus,0.28,1,27232.49,0,0,0,1,0,1,Moderate Risk,Approve with Review
22365,72,128006.54,745,31956.84,0,13895.48,9,0,0.362,Debt Consolidation,Rent,0.109,0.25,Very Good,120K Plus,0.08999999999999998,0,0,0,0,0,0,0,0,Low Risk,Approve
22366,65,18000,760,19091.64,11,15818.31,10,0,0.149,Small Business,Rent,0.879,1.061,Very Good,Under 40K,0.28,1,19091.64,1,0,0,0,1,2,Moderate Risk,Approve with Review
22367,47,99937.46,726,54500.16,24,15746.03,4,3,0.392,Debt Consolidation,Mortgage,0.158,0.545,Good,75K to 120K,0.26000000000000006,0,0,0,0,1,0,1,2,Moderate Risk,Manual Underwriting Review
22368,32,134052.86,669,18343.51,2,26964.11,11,3,0.792,Home Improvement,Rent,0.201,0.137,Fair,120K Plus,0.51,1,18343.51,0,1,1,1,0,3,Critical Risk,Decline or Require Strong Mitigation
22369,69,102898.7,646,22352.17,5,40290.25,15,2,0.557,Debt Consolidation,Mortgage,0.392,0.217,Fair,75K to 120K,0.34,0,0,0,0,1,1,0,2,High Risk,High Risk Review
22370,49,60444.45,850,26674.94,5,50845.18,9,2,0.791,Medical,Rent,0.841,0.441,Excellent,40K to 75K,0.5300000000000001,1,26674.94,1,1,1,0,1,4,Critical Risk,Decline or Require Strong Mitigation
22371,52,77397.43,790,36600.75,8,29472.62,17,0,0.389,Debt Consolidation,Mortgage,0.381,0.473,Very Good,75K to 120K,0.06000000000000001,0,0,0,0,0,0,1,1,Low Risk,Approve
22372,51,113763.6,735,27843.54,22,10380.35,17,0,0.603,Medical,Mortgage,0.091,0.245,Good,75K to 120K,0.01,0,0,0,0,0,0,0,0,Low Risk,Approve
22373,28,97051.18,799,40339.74,9,22195.51,6,1,0.217,Debt Consolidation,Rent,0.229,0.416,Very Good,75K to 120K,0.11,0,0,0,0,0,0,1,1,Low Risk,Approve
22374,51,72422.68,632,8282.44,6,23910.8,1,0,0.702,Auto,Rent,0.33,0.114,Fair,40K to 75K,0.35000000000000003,0,0,0,1,0,1,0,2,High Risk,High Risk Review
22375,35,97615.35,628,27169.51,27,17305.79,13,1,0.659,Debt Consolidation,Rent,0.177,0.278,Fair,75K to 120K,0.19000000000000003,1,27169.51,0,0,0,1,0,1,Moderate Risk,Approve with Review
22376,51,101156.97,675,33169.62,22,27566.58,12,0,0.481,Debt Consolidation,Rent,0.273,0.328,Good,75K to 120K,0.049999999999999996,0,0,0,0,0,0,0,0,Low Risk,Approve
22377,36,19025.08,713,24986.4,7,7405.68,3,0,0.402,Home Improvement,Mortgage,0.389,1.313,Good,Under 40K,0.14,0,0,0,0,0,0,1,1,Low Risk,Approve
22378,27,101107.84,682,41205.26,4,28943.94,3,1,0.72,Debt Consolidation,Rent,0.286,0.408,Good,75K to 120K,0.31,1,41205.26,0,1,0,0,1,2,High Risk,High Risk Review
22379,53,44535.37,583,18079.3,14,0,3,2,0.384,Auto,Mortgage,0,0.406,Fair,40K to 75K,0.4000000000000001,0,0,0,0,1,1,1,3,High Risk,High Risk Review
22380,59,120341.17,590,29852.4,17,14714.02,1,0,0.96,Home Improvement,Mortgage,0.122,0.248,Fair,120K Plus,0.26000000000000006,1,29852.4,0,1,0,1,0,2,Moderate Risk,Approve with Review
22381,26,70112.15,745,15839.08,20,24849.64,4,0,0.408,Debt Consolidation,Mortgage,0.354,0.226,Very Good,40K to 75K,0.01,0,0,0,0,0,0,0,0,Low Risk,Approve
22382,33,83509.48,831,19892.47,22,17161.87,1,0,0.199,Debt Consolidation,Mortgage,0.206,0.238,Excellent,75K to 120K,0.01,0,0,0,0,0,0,0,0,Low Risk,Approve
22383,27,18000,588,24944.47,2,9975.77,18,5,0.61,Auto,Mortgage,0.554,1.386,Fair,Under 40K,0.5800000000000001,1,24944.47,1,0,1,1,1,4,Critical Risk,Decline or Require Strong Mitigation
22384,62,80062.63,666,25073.99,8,11623.5,7,2,0.447,Personal,Rent,0.145,0.313,Fair,75K to 120K,0.39,0,0,0,0,1,1,0,2,High Risk,High Risk Review
22385,56,44335.48,836,28199.3,30,9308.12,2,2,0.171,Small Business,Rent,0.21,0.636,Excellent,40K to 75K,0.30000000000000004,1,28199.3,0,0,1,0,1,2,High Risk,High Risk Review
22386,53,123341.89,601,9331.73,23,15037.72,9,3,0.404,Home Improvement,Rent,0.122,0.076,Fair,120K Plus,0.35000000000000003,1,9331.73,0,0,1,1,0,2,High Risk,High Risk Review
22387,48,61578.3,609,15451.8,25,5481.33,13,1,0.256,Home Improvement,Mortgage,0.089,0.251,Fair,40K to 75K,0.14,0,0,0,0,0,1,0,1,Low Risk,Approve
22388,54,62572.96,611,21375.46,14,30427.86,11,0,0.43,Home Improvement,Own,0.486,0.342,Fair,40K to 75K,0.2500000000000001,0,0,1,0,0,1,0,2,Moderate Risk,Approve with Review
22389,26,120565.03,612,28908.66,2,0,7,2,0.234,Medical,Mortgage,0,0.24,Fair,120K Plus,0.34,1,28908.66,0,0,1,1,0,2,High Risk,High Risk Review
22390,34,81676.53,695,39202.34,2,305.05,8,1,0.555,Small Business,Mortgage,0.004,0.48,Good,75K to 120K,0.21000000000000002,0,0,0,0,0,0,1,1,Moderate Risk,Manual Underwriting Review
22391,64,108925.57,605,34861.94,9,17747.45,13,0,0.402,Auto,Mortgage,0.163,0.32,Fair,75K to 120K,0.18000000000000002,0,0,0,0,0,1,0,1,Moderate Risk,Manual Underwriting Review
22392,53,133283.52,655,7805.79,26,15767.98,16,0,0.482,Debt Consolidation,Rent,0.118,0.059,Fair,120K Plus,0.19000000000000003,0,0,0,0,0,1,0,1,Moderate Risk,Approve with Review
22393,45,105953.44,743,31867.9,18,27995.77,3,1,0.425,Debt Consolidation,Rent,0.264,0.301,Very Good,75K to 120K,0.01,0,0,0,0,0,0,0,0,Low Risk,Approve
22394,48,92532.13,766,42531.74,2,17454.64,2,1,0.425,Home Improvement,Rent,0.189,0.46,Very Good,75K to 120K,0.11,0,0,0,0,0,0,1,1,Low Risk,Approve
22395,70,53645.71,569,17242.51,17,20852.22,2,2,0.404,Personal,Rent,0.389,0.321,Poor,40K to 75K,0.49000000000000005,0,0,0,0,1,1,0,2,High Risk,High Risk Review
22396,22,79400.99,457,24582.57,7,10110.59,15,0,0.238,Debt Consolidation,Rent,0.127,0.31,Poor,75K to 120K,0.37,1,24582.57,0,0,0,1,0,1,High Risk,High Risk Review
22397,42,113784.83,605,3102.26,27,32415.73,17,0,0.221,Medical,Rent,0.285,0.027,Fair,75K to 120K,0.19000000000000003,1,3102.26,0,0,0,1,0,1,Moderate Risk,Approve with Review
22398,22,58117.18,514,28829.51,6,14273.14,9,0,0.597,Personal,Rent,0.246,0.496,Poor,40K to 75K,0.47000000000000003,1,28829.51,0,0,0,1,1,2,High Risk,High Risk Review
22399,69,62757.69,775,22152.75,19,5574.21,11,3,0.004,Medical,Mortgage,0.089,0.353,Very Good,40K to 75K,0.08000000000000002,0,0,0,0,1,0,0,1,Low Risk,Approve
22400,24,67613.66,595,33316.14,28,24144,18,2,0.332,Home Improvement,Mortgage,0.357,0.493,Fair,40K to 75K,0.4000000000000001,1,33316.14,0,0,1,1,1,3,High Risk,High Risk Review
22401,43,52114.26,670,37889.91,20,17450.99,7,1,0.325,Debt Consolidation,Own,0.335,0.727,Good,40K to 75K,0.07,0,0,0,0,0,0,1,1,Low Risk,Approve
22402,28,21046.19,593,1086.2,1,21507.27,10,1,0.366,Debt Consolidation,Rent,1.022,0.052,Fair,Under 40K,0.45000000000000007,1,1086.2,1,0,0,1,0,2,High Risk,High Risk Review
22403,32,109229.92,579,55835.7,6,23564.87,10,1,0.82,Debt Consolidation,Mortgage,0.216,0.511,Poor,75K to 120K,0.54,1,55835.7,0,1,0,1,1,3,Critical Risk,Decline or Require Strong Mitigation
22404,54,119346.9,597,14409.4,8,26474.4,9,2,0.65,Personal,Mortgage,0.222,0.121,Fair,75K to 120K,0.34,0,0,0,0,1,1,0,2,High Risk,High Risk Review
22405,29,66124.94,729,30123.76,11,18772.65,7,0,0.477,Debt Consolidation,Rent,0.284,0.456,Good,40K to 75K,0.15,0,0,0,0,0,0,1,1,Moderate Risk,Manual Underwriting Review
22406,23,49239.38,695,34038.58,26,0,7,0,0.108,Home Improvement,Mortgage,0,0.691,Good,40K to 75K,0.1,0,0,0,0,0,0,1,1,Low Risk,Approve
22407,42,154813.6,696,22338.15,12,30806.53,3,0,0.508,Debt Consolidation,Mortgage,0.199,0.144,Good,120K Plus,0.01,0,0,0,0,0,0,0,0,Low Risk,Approve
22408,31,87827.8,789,11464.58,16,0,14,1,0.289,Personal,Own,0,0.131,Very Good,75K to 120K,0.01,0,0,0,0,0,0,0,0,Low Risk,Approve
22409,56,42371.61,565,10055.99,7,15128.93,1,0,0,Medical,Mortgage,0.357,0.237,Poor,40K to 75K,0.32,1,10055.99,0,0,0,1,0,1,High Risk,High Risk Review
22410,57,115177.89,771,33130.45,26,13105.64,15,0,0.222,Personal,Rent,0.114,0.288,Very Good,75K to 120K,0.01,0,0,0,0,0,0,0,0,Low Risk,Approve
22411,40,95076.01,766,35359.45,8,27013.56,7,0,0.899,Medical,Rent,0.284,0.372,Very Good,75K to 120K,0.13,0,0,0,1,0,0,0,1,Low Risk,Approve
22412,45,93206.12,715,11086.59,11,42545.47,13,0,0.272,Debt Consolidation,Own,0.456,0.119,Good,75K to 120K,0.11000000000000001,0,0,1,0,0,0,0,1,Low Risk,Approve
22413,37,53681.16,744,11760.27,23,7551.26,10,3,0.32,Home Improvement,Own,0.141,0.219,Very Good,40K to 75K,0.05000000000000002,0,0,0,0,1,0,0,1,Low Risk,Approve
22414,48,57259.26,763,32824.74,10,27976.99,6,1,0.494,Debt Consolidation,Mortgage,0.489,0.573,Very Good,40K to 75K,0.16,1,32824.74,1,0,0,0,1,2,Moderate Risk,Manual Underwriting Review
22415,69,32564.83,764,8949.58,25,5450.2,17,0,0.551,Auto,Rent,0.167,0.275,Very Good,Under 40K,0.01,0,0,0,0,0,0,0,0,Low Risk,Approve
22416,56,95815.55,797,22608.58,20,36257.41,1,0,0.501,Auto,Mortgage,0.378,0.236,Very Good,75K to 120K,0.01,0,0,0,0,0,0,0,0,Low Risk,Approve
22417,36,68038.08,776,39996.63,5,0,7,0,0.398,Home Improvement,Mortgage,0,0.588,Very Good,40K to 75K,0.06000000000000001,1,39996.63,0,0,0,0,1,1,Low Risk,Approve
22418,71,95321.48,546,5539.82,16,21741.92,16,1,0.12,Small Business,Own,0.228,0.058,Poor,75K to 120K,0.32000000000000006,0,0,0,0,0,1,0,1,High Risk,High Risk Review
22419,52,102903.39,746,11711.2,1,45729.12,10,0,0.89,Home Improvement,Mortgage,0.444,0.114,Very Good,75K to 120K,0.15999999999999998,0,0,0,1,0,0,0,1,Moderate Risk,Approve with Review
22420,32,72111.33,628,51987.37,3,20178.48,11,1,0.147,Home Improvement,Rent,0.28,0.721,Fair,40K to 75K,0.33,0,0,0,0,0,1,1,2,High Risk,High Risk Review
22421,33,93902.6,616,2852.45,19,49006.28,5,3,0.71,Debt Consolidation,Rent,0.522,0.03,Fair,75K to 120K,0.6100000000000001,1,2852.45,1,1,1,1,0,4,Critical Risk,Decline or Require Strong Mitigation
22422,69,120529.38,672,10071.15,22,23354.72,10,0,0.455,Auto,Mortgage,0.194,0.084,Good,120K Plus,0.01,0,0,0,0,0,0,0,0,Low Risk,Approve
22423,58,56047.05,665,38043.64,17,24034.58,15,0,0.158,Home Improvement,Rent,0.429,0.679,Fair,40K to 75K,0.29000000000000004,1,38043.64,0,0,0,1,1,2,Moderate Risk,Manual Underwriting Review
22424,26,77963.45,578,34058.94,29,9213.15,8,1,0.338,Auto,Mortgage,0.118,0.437,Poor,75K to 120K,0.38000000000000006,1,34058.94,0,0,0,1,1,2,High Risk,High Risk Review
22425,28,129851.31,746,24565.53,28,59029.4,10,0,0.223,Home Improvement,Rent,0.455,0.189,Very Good,120K Plus,0.11000000000000001,0,0,1,0,0,0,0,1,Low Risk,Approve
22426,39,57781.59,696,29200.8,17,12858.53,8,0,0.102,Home Improvement,Rent,0.223,0.505,Good,40K to 75K,0.15,0,0,0,0,0,0,1,1,Moderate Risk,Approve with Review
22427,38,87810.31,817,18904.87,16,44917.36,5,2,0.529,Home Improvement,Mortgage,0.512,0.215,Excellent,75K to 120K,0.22,0,0,1,0,1,0,0,2,Moderate Risk,Approve with Review
22428,72,89275.08,673,7475,6,18066.4,5,0,0.563,Home Improvement,Rent,0.202,0.084,Good,75K to 120K,0.09,0,0,0,0,0,0,0,0,Low Risk,Approve
22429,44,60535.6,641,4074.14,23,18048.88,11,1,0.238,Home Improvement,Rent,0.298,0.067,Fair,40K to 75K,0.19000000000000003,0,0,0,0,0,1,0,1,Moderate Risk,Approve with Review
22430,62,49766.44,850,9229.25,3,21561.95,2,2,0.451,Debt Consolidation,Rent,0.433,0.185,Excellent,40K to 75K,0.16999999999999998,0,0,0,0,1,0,0,1,Moderate Risk,Approve with Review
